symbol,score,tags,close
JSWENERGY.NS,40,"ABSORPTION,PHASE_D",560.5499877929688
JSWINFRA.NS,40,"ABSORPTION,PHASE_D",277.79998779296875
JTLIND.NS,40,"ABSORPTION,PHASE_D",71.4000015258789
KAMDHENU.NS,40,"ABSORPTION,PHASE_D",22.84000015258789
KCP.NS,40,"ABSORPTION,PHASE_D",176.4499969482422
KIOCL.NS,40,"ABSORPTION,PHASE_D",413.6499938964844
JAICORPLTD.NS,40,"ABSORPTION,PHASE_D",118.12000274658205
JASH.NS,40,"ABSORPTION,PHASE_D",415.4500122070313
JAYNECOIND.NS,40,"ABSORPTION,PHASE_D",97.29000091552734
JBMA.NS,40,"ABSORPTION,PHASE_D",628.9500122070312
JINDALSTEL.NS,40,"ABSORPTION,PHASE_D",1278.5999755859375
APTECHT.NS,40,"ABSORPTION,PHASE_D",100.62999725341795
TITAN.NS,40,"ABSORPTION,PHASE_D",4454.60009765625
TRIVENI.NS,40,"ABSORPTION,PHASE_D",411.3999938964844
UNIMECH.NS,40,"ABSORPTION,PHASE_D",998.2999877929688
USHAMART.NS,40,"ABSORPTION,PHASE_D",444.9500122070313
UTIAMC.NS,40,"ABSORPTION,PHASE_D",1064.0999755859375
AHLUCONT.NS,40,"ABSORPTION,PHASE_D",890.2000122070312
AIAENG.NS,40,"ABSORPTION,PHASE_D",4058.60009765625
GNFC.NS,40,"ABSORPTION,PHASE_D",488.5
GOCLCORP.NS,40,"ABSORPTION,PHASE_D",337.8999938964844
GODREJPROP.NS,40,"ABSORPTION,PHASE_D",1832.199951171875
GULPOLY.NS,40,"ABSORPTION,PHASE_D",179.47000122070312
GVT&D.NS,40,"ABSORPTION,PHASE_D",4239.39990234375
HAL.NS,40,"ABSORPTION,PHASE_D",4400.60009765625
IONEXCHANG.NS,40,"ABSORPTION,PHASE_D",409.75
GOODLUCK.NS,40,"ABSORPTION,PHASE_D",1234.0999755859375
GPIL.NS,40,"ABSORPTION,PHASE_D",298.75
GPTHEALTH.NS,40,"ABSORPTION,PHASE_D",135.35000610351562
GRAPHITE.NS,40,"ABSORPTION,PHASE_D",741.0499877929688
GREENPLY.NS,40,"ABSORPTION,PHASE_D",242.4600067138672
GRMOVER.NS,40,"ABSORPTION,PHASE_D",163.67999267578125
IRB.NS,40,"ABSORPTION,PHASE_D",22.149999618530277
IRISDOREME.NS,40,"ABSORPTION,PHASE_D",36.18999862670898
ISGEC.NS,40,"ABSORPTION,PHASE_D",1064.4000244140625
J&KBANK.NS,40,"ABSORPTION,PHASE_D",132.82000732421875
JAGRAN.NS,40,"ABSORPTION,PHASE_D",66.97000122070312
JAIBALAJI.NS,40,"ABSORPTION,PHASE_D",72.58000183105469
HDFCAMC.NS,40,"ABSORPTION,PHASE_D",2766.39990234375
WOCKPHARMA.NS,40,"ABSORPTION,PHASE_D",1450.300048828125
WHIRLPOOL.NS,40,"ABSORPTION,PHASE_D",932.2000122070312
AADHARHFC.NS,40,"ABSORPTION,PHASE_D",489.5
AAREYDRUGS.NS,40,"ABSORPTION,PHASE_D",86.16999816894531
WHEELS.NS,40,"ABSORPTION,PHASE_D",1077.199951171875
WEBELSOLAR.NS,40,"ABSORPTION,PHASE_D",97.08999633789062
HPL.NS,40,"ABSORPTION,PHASE_D",365.6000061035156
HSCL.NS,40,"ABSORPTION,PHASE_D",523.0999755859375
HTMEDIA.NS,40,"ABSORPTION,PHASE_D",23.26000022888184
HUDCO.NS,40,"ABSORPTION,PHASE_D",199.8800048828125
ICICIBANK.NS,40,"ABSORPTION,PHASE_D",1367.5999755859375
IGPL.NS,40,"ABSORPTION,PHASE_D",425.2999877929688
IMFA.NS,40,"ABSORPTION,PHASE_D",1518.0
INDGN.NS,40,"ABSORPTION,PHASE_D",498.7000122070313
INDIAGLYCO.NS,40,"ABSORPTION,PHASE_D",977.0499877929688
BOSCHLTD.NS,40,"ABSORPTION,PHASE_D",37885.0
BRIGADE.NS,40,"ABSORPTION,PHASE_D",792.5999755859375
SAIL.NS,40,"ABSORPTION,PHASE_D",176.22999572753906
SAKAR.NS,40,"ABSORPTION,PHASE_D",620.9000244140625
SAKHTISUG.NS,40,"ABSORPTION,PHASE_D",18.479999542236328
SALSTEEL.NS,40,"ABSORPTION,PHASE_D",56.54999923706055
SAMHI.NS,40,"ABSORPTION,PHASE_D",165.1999969482422
BEPL.NS,40,"ABSORPTION,PHASE_D",102.66000366210938
BERGEPAINT.NS,40,"ABSORPTION,PHASE_D",478.25
BHARATFORG.NS,40,"ABSORPTION,PHASE_D",1903.199951171875
BHEL.NS,40,"ABSORPTION,PHASE_D",333.6400146484375
BIRLAMONEY.NS,40,"ABSORPTION,PHASE_D",151.97999572753906
ZUARIIND.NS,40,"ABSORPTION,PHASE_D",271.70001220703125
ZYDUSLIFE.NS,40,"ABSORPTION,PHASE_D",929.9000244140624
HINDALCO.NS,40,"ABSORPTION,PHASE_D",1039.9000244140625
HIRECT.NS,40,"ABSORPTION,PHASE_D",931.7000122070312
AAATECH.NS,35,ABSORPTION,104.13999938964844
UNIVASTU.NS,35,ABSORPTION,68.4800033569336
VINEETLAB.NS,35,ABSORPTION,39.9900016784668
HIMATSEIDE.NS,35,ABSORPTION,93.38999938964844
ZUARI.NS,35,ABSORPTION,244.16000366210935
ALEMBICLTD.NS,35,ABSORPTION,93.12000274658205
V2RETAIL.NS,35,ABSORPTION,205.5200042724609
UNOMINDA.NS,35,ABSORPTION,1151.300048828125
APOLLOPIPE.NS,35,ABSORPTION,462.5
UNIONBANK.NS,35,ABSORPTION,194.0500030517578
TECHM.NS,35,ABSORPTION,1462.5999755859375
TPLPLASTEH.NS,35,ABSORPTION,67.7699966430664
TCS.NS,35,ABSORPTION,2538.5
THANGAMAYL.NS,35,ABSORPTION,4022.89990234375
SURYAROSNI.NS,35,ABSORPTION,242.3500061035156
AQYLON.NS,35,ABSORPTION,51.90999984741211
SUDARSCHEM.NS,35,ABSORPTION,910.8499755859376
INDIANHUME.NS,35,ABSORPTION,330.8500061035156
HAVELLS.NS,35,ABSORPTION,1348.699951171875
TATAELXSI.NS,35,ABSORPTION,4362.5
TATACOMM.NS,35,ABSORPTION,1525.0
TARIL.NS,35,ABSORPTION,309.6000061035156
SURANASOL.NS,35,ABSORPTION,28.899999618530277
SUPRIYA.NS,35,ABSORPTION,656.0
SUNTECK.NS,35,ABSORPTION,357.8500061035156
STCINDIA.NS,35,ABSORPTION,122.76000213623048
AWL.NS,35,ABSORPTION,199.6000061035156
SILVERTUC.NS,35,ABSORPTION,135.94000244140625
SILGO.NS,35,ABSORPTION,79.79000091552734
SPANDANA.NS,35,ABSORPTION,231.1300048828125
SOBHA.NS,35,ABSORPTION,1387.4000244140625
SHARDACROP.NS,35,ABSORPTION,1158.800048828125
BECTORFOOD.NS,35,ABSORPTION,204.5
SJS.NS,35,ABSORPTION,1715.5
SFL.NS,35,ABSORPTION,564.5
SERVOTECH.NS,35,ABSORPTION,82.5199966430664
IIFLCAPS.NS,35,ABSORPTION,324.25
IGARASHI.NS,35,ABSORPTION,360.5499877929688
SENORES.NS,35,ABSORPTION,882.5
SIGIND.NS,35,ABSORPTION,49.7400016784668
BIGBLOC.NS,35,ABSORPTION,48.58000183105469
BANKINDIA.NS,35,ABSORPTION,152.9199981689453
SBILIFE.NS,35,ABSORPTION,1884.800048828125
RPPINFRA.NS,35,ABSORPTION,83.83000183105469
SAILIFE.NS,35,ABSORPTION,1006.0
RVNL.NS,35,ABSORPTION,307.4100036621094
RSYSTEMS.NS,35,ABSORPTION,288.45001220703125
RRKABEL.NS,35,ABSORPTION,1463.300048828125
ROLEXRINGS.NS,35,ABSORPTION,153.85000610351562
RHIM.NS,35,ABSORPTION,414.1499938964844
GRWRHITECH.NS,35,ABSORPTION,4051.5
GPTINFRA.NS,35,ABSORPTION,119.62999725341795
CAMLINFINE.NS,35,ABSORPTION,107.01000213623048
BRITANNIA.NS,35,ABSORPTION,5729.5
RAJRATAN.NS,35,ABSORPTION,416.5499877929688
CLEAN.NS,35,ABSORPTION,765.5499877929688
CENTRALBK.NS,35,ABSORPTION,36.93000030517578
CDSL.NS,35,ABSORPTION,1321.199951171875
CARYSIL.NS,35,ABSORPTION,919.7999877929688
PNCINFRA.NS,35,ABSORPTION,222.22999572753903
CIGNITITEC.NS,35,ABSORPTION,1220.5
CIEINDIA.NS,35,ABSORPTION,471.7000122070313
POONAWALLA.NS,35,ABSORPTION,424.1000061035156
COFORGE.NS,35,ABSORPTION,1235.800048828125
PENINLAND.NS,35,ABSORPTION,19.979999542236328
ORIENTELEC.NS,35,ABSORPTION,186.3800048828125
INTELLECT.NS,35,ABSORPTION,695.7000122070312
INOXWIND.NS,35,ABSORPTION,104.55999755859376
ITC.NS,35,ABSORPTION,305.5
OPTIEMUS.NS,35,ABSORPTION,427.5499877929688
CUB.NS,35,ABSORPTION,270.1499938964844
CSBBANK.NS,35,ABSORPTION,396.3500061035156
COSMOFIRST.NS,35,ABSORPTION,696.75
NORTHARC.NS,35,ABSORPTION,248.02999877929688
PARAGMILK.NS,35,ABSORPTION,229.6199951171875
ORIENTPPR.NS,35,ABSORPTION,18.950000762939453
DEVYANI.NS,35,ABSORPTION,113.1999969482422
DEVIT.NS,35,ABSORPTION,32.7599983215332
DEN.NS,35,ABSORPTION,28.11000061035156
DELTACORP.NS,35,ABSORPTION,68.0
NYKAA.NS,35,ABSORPTION,259.94000244140625
NUVOCO.NS,35,ABSORPTION,303.70001220703125
NAVKARCORP.NS,35,ABSORPTION,107.02999877929688
MUTHOOTMF.NS,35,ABSORPTION,189.5200042724609
MUNJALAU.NS,35,ABSORPTION,81.44999694824219
MUKKA.NS,35,ABSORPTION,24.559999465942383
MUFIN.NS,35,ABSORPTION,116.6500015258789
NDTV.NS,35,ABSORPTION,82.23999786376953
DOMS.NS,35,ABSORPTION,2419.10009765625
MSUMI.NS,35,ABSORPTION,41.290000915527344
EIDPARRY.NS,35,ABSORPTION,872.5
EDELWEISS.NS,35,ABSORPTION,121.9800033569336
ECLERX.NS,35,ABSORPTION,1499.5
DWARKESH.NS,35,ABSORPTION,46.619998931884766
MASTEK.NS,35,ABSORPTION,1762.9000244140625
MASFIN.NS,35,ABSORPTION,323.04998779296875
MPHASIS.NS,35,ABSORPTION,2331.0
MOREPENLAB.NS,35,ABSORPTION,43.06999969482422
MOBIKWIK.NS,35,ABSORPTION,210.9199981689453
MMTC.NS,35,ABSORPTION,67.66999816894531
MAPMYINDIA.NS,35,ABSORPTION,965.2000122070312
MANINFRA.NS,35,ABSORPTION,102.7699966430664
JISLJALEQS.NS,35,ABSORPTION,32.380001068115234
JIOFIN.NS,35,ABSORPTION,238.50999450683597
JETFREIGHT.NS,35,ABSORPTION,20.799999237060547
JUBLFOOD.NS,35,ABSORPTION,493.1000061035156
JTEKTINDIA.NS,35,ABSORPTION,130.0399932861328
JKLAKSHMI.NS,35,ABSORPTION,659.9500122070312
IRMENERGY.NS,35,ABSORPTION,252.66000366210935
IRFC.NS,35,ABSORPTION,105.81999969482422
MANAPPURAM.NS,35,ABSORPTION,295.04998779296875
MANAKCOAT.NS,35,ABSORPTION,105.48999786376952
MCLOUD.NS,35,ABSORPTION,25.799999237060547
GICHSGFIN.NS,35,ABSORPTION,155.82000732421875
GHCLTEXTIL.NS,35,ABSORPTION,85.94000244140625
KARURVYSYA.NS,35,ABSORPTION,300.45001220703125
GMRP&UI.NS,35,ABSORPTION,111.02999877929688
MAHEPC.NS,35,ABSORPTION,121.88999938964844
MAANALU.NS,35,ABSORPTION,144.27999877929688
EMAMILTD.NS,35,ABSORPTION,473.2000122070313
FCL.NS,35,ABSORPTION,23.049999237060547
EVEREADY.NS,35,ABSORPTION,339.8999938964844
FORTIS.NS,35,ABSORPTION,923.0999755859376
FUSION.NS,35,ABSORPTION,185.13999938964844
FSL.NS,35,ABSORPTION,224.33999633789065
KILITCH.NS,35,ABSORPTION,154.16000366210938
KERNEX.NS,35,ABSORPTION,1225.199951171875
KAMATHOTEL.NS,35,ABSORPTION,174.11000061035156
JUSTDIAL.NS,35,ABSORPTION,545.3499755859375
JUBLINGREA.NS,35,ABSORPTION,698.9500122070312
AEROFLEX.NS,35,ABSORPTION,304.5199890136719
WELSPUNLIV.NS,35,ABSORPTION,133.3699951171875
WAAREERTL.NS,35,ABSORPTION,1093.3499755859375
ZENSARTECH.NS,35,ABSORPTION,579.8499755859375
360ONE.NS,35,ABSORPTION,1054.9000244140625
21STCENMGM.NS,20,ABSORPTION,32.40999984741211
VALIANTORG.NS,20,ABSORPTION,266.4100036621094
HCG.NS,20,ABSORPTION,578.2999877929688
20MICRONS.NS,20,ABSORPTION,178.3800048828125
ABFRL.NS,20,ABSORPTION,64.98999786376953
ABLBL.NS,20,ABSORPTION,109.12000274658205
ABSLAMC.NS,20,ABSORPTION,1019.9500122070312
ACC.NS,20,ABSORPTION,1446.4000244140625
ACUTAAS.NS,20,ABSORPTION,2423.199951171875
WCIL.NS,20,ABSORPTION,102.93000030517578
WEL.NS,20,ABSORPTION,104.93000030517578
WESTLIFE.NS,20,ABSORPTION,484.5
WINDMACHIN.NS,20,ABSORPTION,284.5
VIPCLOTHNG.NS,20,ABSORPTION,22.950000762939453
HLEGLAS.NS,20,ABSORPTION,331.3999938964844
HINDWAREAP.NS,20,ABSORPTION,230.1100006103516
HINDPETRO.NS,20,ABSORPTION,382.5499877929688
HINDOILEXP.NS,20,ABSORPTION,153.94000244140625
HINDCOPPER.NS,20,ABSORPTION,556.9500122070312
HILTON.NS,20,ABSORPTION,25.0
HIKAL.NS,20,ABSORPTION,189.2100067138672
HGINFRA.NS,20,ABSORPTION,619.0999755859375
IEX.NS,20,ABSORPTION,125.77999877929688
IDFCFIRSTB.NS,20,ABSORPTION,68.37999725341797
AGARIND.NS,20,ABSORPTION,453.1000061035156
VAIBHAVGBL.NS,20,ABSORPTION,223.57000732421875
3MINDIA.NS,20,ABSORPTION,31410.0
WIPRO.NS,20,ABSORPTION,204.0
VINATIORGA.NS,20,ABSORPTION,1312.699951171875
FDC.NS,20,ABSORPTION,359.0
KALYANKJIL.NS,20,ABSORPTION,414.25
KALPATARU.NS,20,ABSORPTION,332.1499938964844
KALAMANDIR.NS,20,ABSORPTION,103.5199966430664
JYOTICNC.NS,20,ABSORPTION,766.5499877929688
JWL.NS,20,ABSORPTION,286.57000732421875
JUNIPER.NS,20,ABSORPTION,212.8699951171875
JUBLPHARMA.NS,20,ABSORPTION,927.9500122070312
GARUDA.NS,20,ABSORPTION,176.86000061035156
GARFIBRES.NS,20,ABSORPTION,644.7000122070312
GANESHBE.NS,20,ABSORPTION,95.3000030517578
GANECOS.NS,20,ABSORPTION,1065.0
GANDHAR.NS,20,ABSORPTION,141.91000366210938
GALLANTT.NS,20,ABSORPTION,870.5499877929688
JKIL.NS,20,ABSORPTION,515.0999755859375
GMDCLTD.NS,20,ABSORPTION,691.3499755859375
KUANTUM.NS,20,ABSORPTION,79.12000274658203
KSOLVES.NS,20,ABSORPTION,329.7300109863281
KRSNAA.NS,20,ABSORPTION,604.5
KROSS.NS,20,ABSORPTION,192.6499938964844
KRONOX.NS,20,ABSORPTION,128.74000549316406
KIRLOSBROS.NS,20,ABSORPTION,1740.0
KIRIINDUS.NS,20,ABSORPTION,422.25
KIMS.NS,20,ABSORPTION,681.7000122070312
KHAICHEM.NS,20,ABSORPTION,62.709999084472656
KHADIM.NS,20,ABSORPTION,104.37000274658205
KFINTECH.NS,20,ABSORPTION,990.0
FIVESTAR.NS,20,ABSORPTION,501.0
FIRSTCRY.NS,20,ABSORPTION,253.0800018310547
FINPIPE.NS,20,ABSORPTION,178.08999633789062
FINOPB.NS,20,ABSORPTION,139.11000061035156
FILATEX.NS,20,ABSORPTION,43.560001373291016
LXCHEM.NS,20,ABSORPTION,144.22999572753906
LUPIN.NS,20,PHASE_D,2307.89990234375
LUMAXTECH.NS,20,ABSORPTION,1794.4000244140625
LTTS.NS,20,ABSORPTION,3550.199951171875
LTFOODS.NS,20,ABSORPTION,423.5
KOTHARIPRO.NS,20,ABSORPTION,72.73999786376953
KOTAKBANK.NS,20,ABSORPTION,376.8500061035156
KOHINOOR.NS,20,ABSORPTION,25.5
KNRCON.NS,20,ABSORPTION,123.58999633789062
KMEW.NS,20,ABSORPTION,1739.800048828125
KITEX.NS,20,ABSORPTION,172.3699951171875
GENESYS.NS,20,ABSORPTION,265.7200012207031
GENCON.NS,20,ABSORPTION,43.09000015258789
GEEKAYWIRE.NS,20,ABSORPTION,28.09000015258789
GATEWAY.NS,20,ABSORPTION,58.68999862670898
LANDMARK.NS,20,ABSORPTION,424.7999877929688
LATENTVIEW.NS,20,ABSORPTION,299.3500061035156
LAOPALA.NS,20,ABSORPTION,180.0399932861328
EUREKAFORB.NS,20,ABSORPTION,496.6000061035156
ETERNAL.NS,20,ABSORPTION,262.989990234375
ESTER.NS,20,ABSORPTION,91.1999969482422
ESSARSHPNG.NS,20,ABSORPTION,27.31999969482422
KRN.NS,20,ABSORPTION,1202.0999755859375
KRITI.NS,20,ABSORPTION,84.94999694824219
KRISHNADEF.NS,20,ABSORPTION,1057.199951171875
KPRMILL.NS,20,ABSORPTION,925.7999877929688
KPITTECH.NS,20,ABSORPTION,735.9500122070312
FORCEMOT.NS,20,ABSORPTION,21770.0
FOODSIN.NS,20,ABSORPTION,59.630001068115234
FMGOETZE.NS,20,ABSORPTION,441.7000122070313
FLUOROCHEM.NS,20,ABSORPTION,3273.39990234375
M&M.NS,20,ABSORPTION,3149.699951171875
MADRASFERT.NS,20,ABSORPTION,69.70999908447266
M&MFIN.NS,20,ABSORPTION,300.25
EMCURE.NS,20,ABSORPTION,1597.9000244140625
ELLEN.NS,20,ABSORPTION,255.67999267578125
ELIN.NS,20,ABSORPTION,120.18000030517578
ELGIRUBCO.NS,20,ABSORPTION,52.79999923706055
ELECTCAST.NS,20,ABSORPTION,79.83000183105469
EKC.NS,20,ABSORPTION,115.83999633789062
LTF.NS,20,ABSORPTION,294.0400085449219
LT.NS,20,ABSORPTION,4021.10009765625
LOKESHMACH.NS,20,ABSORPTION,265.989990234375
LODHA.NS,20,ABSORPTION,884.7999877929688
LICI.NS,20,ABSORPTION,820.5
LEMONTREE.NS,20,ABSORPTION,122.70999908447266
LAXMIDENTL.NS,20,ABSORPTION,193.9199981689453
LATTEYS.NS,20,ABSORPTION,21.86000061035156
ESAFSFB.NS,20,ABSORPTION,23.88999938964844
EQUITASBNK.NS,20,ABSORPTION,65.2300033569336
EPL.NS,20,ABSORPTION,228.22000122070312
GLAND.NS,20,ABSORPTION,1800.5999755859375
GINNIFILA.NS,20,ABSORPTION,42.09000015258789
GICL.NS,20,ABSORPTION,40.290000915527344
GEOJITFSL.NS,20,ABSORPTION,66.80999755859375
KELLTONTEC.NS,20,ABSORPTION,16.190000534057617
KEI.NS,20,ABSORPTION,4909.7001953125
KECL.NS,20,ABSORPTION,130.1300048828125
KEC.NS,20,ABSORPTION,588.9500122070312
KANSAINER.NS,20,ABSORPTION,204.0399932861328
GODAVARIB.NS,20,ABSORPTION,321.45001220703125
GOCOLORS.NS,20,ABSORPTION,293.82000732421875
GMRAIRPORT.NS,20,ABSORPTION,97.38999938964844
EPACK.NS,20,ABSORPTION,247.8699951171875
JINDRILL.NS,20,ABSORPTION,541.25
JSLL.NS,20,ABSORPTION,681.8499755859375
JMFINANCIL.NS,20,ABSORPTION,133.8300018310547
JKTYRE.NS,20,ABSORPTION,426.8500061035156
IRCTC.NS,20,ABSORPTION,558.5499877929688
IRCON.NS,20,ABSORPTION,155.60000610351562
MANBA.NS,20,ABSORPTION,110.16000366210938
MANALIPETC.NS,20,ABSORPTION,55.16999816894531
MAMATA.NS,20,ABSORPTION,408.25
MEDIASSIST.NS,20,ABSORPTION,363.1499938964844
MEDANTA.NS,20,ABSORPTION,1111.8499755859375
MBAPL.NS,20,ABSORPTION,507.5499877929688
MAXIND.NS,20,ABSORPTION,156.47999572753906
MAXHEALTH.NS,20,ABSORPTION,1005.3499755859376
MAXESTATES.NS,20,ABSORPTION,389.1000061035156
ESCORTS.NS,20,ABSORPTION,3338.60009765625
EICHERMOT.NS,20,ABSORPTION,7230.0
ECOSMOBLTY.NS,20,ABSORPTION,143.99000549316406
MASTERTR.NS,20,ABSORPTION,76.9000015258789
MARUTI.NS,20,ABSORPTION,13337.0
MARKSANS.NS,20,ABSORPTION,179.55999755859375
MARICO.NS,20,ABSORPTION,772.5
ENDURANCE.NS,20,ABSORPTION,2399.10009765625
EMUDHRA.NS,20,ABSORPTION,504.4500122070313
EMSLIMITED.NS,20,ABSORPTION,373.3500061035156
MRPL.NS,20,ABSORPTION,187.22000122070312
MOL.NS,20,ABSORPTION,53.91999816894531
MIRZAINT.NS,20,ABSORPTION,33.720001220703125
MANYAVAR.NS,20,ABSORPTION,449.9500122070313
MANOMAY.NS,20,ABSORPTION,226.6199951171875
GMMPFAUDLR.NS,20,ABSORPTION,916.25
JINDWORLD.NS,20,ABSORPTION,26.1299991607666
DIVGIITTS.NS,20,ABSORPTION,733.7999877929688
DIGITIDE.NS,20,ABSORPTION,95.36000061035156
DIAMONDYD.NS,20,ABSORPTION,978.5999755859376
NATCOPHARM.NS,20,ABSORPTION,1071.0
NARMADA.NS,20,ABSORPTION,34.63999938964844
NACLIND.NS,20,ABSORPTION,167.82000732421875
MIRCELECTR.NS,20,ABSORPTION,32.040000915527344
MINDTECK.NS,20,ABSORPTION,209.44000244140625
MINDACORP.NS,20,ABSORPTION,541.4500122070312
MICEL.NS,20,ABSORPTION,41.77000045776367
MHRIL.NS,20,ABSORPTION,270.6199951171875
MGL.NS,20,ABSORPTION,1147.25
MFSL.NS,20,ABSORPTION,1627.4000244140625
METROPOLIS.NS,20,ABSORPTION,476.6499938964844
MEDICO.NS,20,ABSORPTION,42.369998931884766
EIEL.NS,20,ABSORPTION,212.19000244140625
MTNL.NS,20,ABSORPTION,32.11000061035156
EIHOTEL.NS,20,ABSORPTION,338.54998779296875
DDEVPLSTIK.NS,20,ABSORPTION,241.25999450683597
DCW.NS,20,ABSORPTION,46.959999084472656
DCMSRIND.NS,20,ABSORPTION,39.81999969482422
NELCO.NS,20,ABSORPTION,703.8499755859375
NECCLTD.NS,20,ABSORPTION,16.079999923706055
NCLIND.NS,20,ABSORPTION,177.41000366210938
DREDGECORP.NS,20,ABSORPTION,963.5
DREAMFOLKS.NS,20,ABSORPTION,84.95999908447266
DRCSYSTEMS.NS,20,ABSORPTION,16.5
DPWIRES.NS,20,ABSORPTION,187.42999267578125
DOLPHIN.NS,20,ABSORPTION,409.0
DOLLAR.NS,20,ABSORPTION,274.4200134277344
MSTCLTD.NS,20,ABSORPTION,452.2000122070313
DIVISLAB.NS,20,ABSORPTION,6285.5
INTERARCH.NS,20,ABSORPTION,2058.199951171875
NAVINFLUOR.NS,20,ABSORPTION,6267.0
NAVA.NS,20,ABSORPTION,697.75
NAUKRI.NS,20,ABSORPTION,1052.699951171875
DMCC.NS,20,ABSORPTION,277.510009765625
DLF.NS,20,ABSORPTION,610.6500244140625
DABUR.NS,20,ABSORPTION,460.0
CYIENT.NS,20,ABSORPTION,961.7999877929688
CYBERTECH.NS,20,ABSORPTION,130.25
NLCINDIA.NS,20,ABSORPTION,301.1499938964844
NIRAJ.NS,20,ABSORPTION,29.709999084472656
NIITMTS.NS,20,ABSORPTION,324.79998779296875
NIITLTD.NS,20,ABSORPTION,71.3499984741211
MVGJL.NS,20,ABSORPTION,176.19000244140625
MUTHOOTFIN.NS,20,ABSORPTION,3586.89990234375
MUFTI.NS,20,ABSORPTION,79.87999725341797
NAVNETEDUL.NS,20,ABSORPTION,146.66000366210938
GRINFRA.NS,20,ABSORPTION,888.5999755859375
GREENPANEL.NS,20,ABSORPTION,212.1499938964844
GREENLAM.NS,20,ABSORPTION,227.8800048828125
GREAVESCOT.NS,20,ABSORPTION,161.33999633789062
GRAVITA.NS,20,ABSORPTION,1626.5999755859375
GRASIM.NS,20,ABSORPTION,2776.60009765625
GOLDIAM.NS,20,ABSORPTION,403.8500061035156
GOKEX.NS,20,ABSORPTION,749.7000122070312
GODREJIND.NS,20,ABSORPTION,943.1500244140624
GODREJCP.NS,20,ABSORPTION,1139.550048828125
GODREJAGRO.NS,20,ABSORPTION,615.7000122070312
GODFRYPHLP.NS,20,ABSORPTION,2164.60009765625
IOC.NS,20,ABSORPTION,147.36000061035156
IOB.NS,20,ABSORPTION,35.38999938964844
INTLCONV.NS,20,ABSORPTION,78.1500015258789
OSWALPUMPS.NS,20,ABSORPTION,421.2000122070313
OSWALGREEN.NS,20,ABSORPTION,29.09000015258789
OSWALAGRO.NS,20,ABSORPTION,49.650001525878906
ORIENTTECH.NS,20,ABSORPTION,287.8500061035156
NIBE.NS,20,ABSORPTION,1081.0999755859375
NIACL.NS,20,ABSORPTION,162.8000030517578
NFL.NS,20,ABSORPTION,77.87999725341797
NEWGEN.NS,20,ABSORPTION,474.6000061035156
NETWORK18.NS,20,ABSORPTION,36.290000915527344
OMINFRAL.NS,20,ABSORPTION,94.06999969482422
OLAELEC.NS,20,ABSORPTION,38.43000030517578
OILCOUNTUB.NS,20,ABSORPTION,57.369998931884766
NRBBEARING.NS,20,ABSORPTION,291.4200134277344
NOVAAGRI.NS,20,ABSORPTION,29.530000686645508
NBCC.NS,20,ABSORPTION,94.1999969482422
NAZARA.NS,20,ABSORPTION,271.5599975585937
ONWARDTEC.NS,20,ABSORPTION,246.8300018310547
ONELIFECAP.NS,20,ABSORPTION,15.279999732971191
CRISIL.NS,20,ABSORPTION,4345.7998046875
CREDITACC.NS,20,ABSORPTION,1260.800048828125
COROMANDEL.NS,20,ABSORPTION,2034.5
CONFIPET.NS,20,ABSORPTION,54.18000030517578
CONCORDBIO.NS,20,ABSORPTION,1052.199951171875
DCAL.NS,20,ABSORPTION,170.7899932861328
DBREALTY.NS,20,ABSORPTION,108.6999969482422
DBEIL.NS,20,ABSORPTION,75.27999877929688
DBCORP.NS,20,ABSORPTION,213.16000366210935
DATAMATICS.NS,20,ABSORPTION,723.9500122070312
DAMCAPITAL.NS,20,ABSORPTION,163.30999755859375
DALBHARAT.NS,20,ABSORPTION,1992.800048828125
PARKHOTELS.NS,20,ABSORPTION,126.0500030517578
PARACABLES.NS,20,ABSORPTION,38.220001220703125
ORIENTCER.NS,20,ABSORPTION,42.40999984741211
ORIENTCEM.NS,20,ABSORPTION,148.2100067138672
INTENTECH.NS,20,ABSORPTION,106.38999938964844
INOXGREEN.NS,20,ABSORPTION,178.25999450683594
INFOBEAN.NS,20,ABSORPTION,182.6699981689453
INDUSINDBK.NS,20,ABSORPTION,870.0999755859375
JAYBARMARU.NS,20,ABSORPTION,96.04000091552734
JAMNAAUTO.NS,20,ABSORPTION,126.29000091552734
IXIGO.NS,20,ABSORPTION,178.3699951171875
ITDC.NS,20,ABSORPTION,618.3499755859375
ITCHOTELS.NS,20,ABSORPTION,163.5399932861328
GUJGASLTD.NS,20,ABSORPTION,382.8500061035156
GUJALKALI.NS,20,ABSORPTION,712.25
GTPL.NS,20,ABSORPTION,68.44999694824219
GSPL.NS,20,ABSORPTION,281.6099853515625
ORCHPHARMA.NS,20,ABSORPTION,551.9500122070312
POLYCAB.NS,20,ABSORPTION,8038.0
COLPAL.NS,20,ABSORPTION,2118.300048828125
COHANCE.NS,20,ABSORPTION,362.8999938964844
COFFEEDAY.NS,20,ABSORPTION,27.350000381469727
PATELENG.NS,20,ABSORPTION,28.350000381469727
PATANJALI.NS,20,ABSORPTION,472.1000061035156
PASUPTAC.NS,20,ABSORPTION,47.38999938964844
PLATIND.NS,20,ABSORPTION,227.52999877929688
PIIND.NS,20,ABSORPTION,3057.300048828125
PIGL.NS,20,ABSORPTION,118.91999816894533
